timestamp_berlin,LSA9_west_count,LSA9_south_count,LSA9_east_count,LSA9_north_west_count,date,time,hour,weekday
2026-03-04 09:45:00+00:00,170,1,141,30,2026-03-04,09:45,9,Wednesday
2026-03-04 10:00:00+00:00,139,2,145,32,2026-03-04,10:00,10,Wednesday
2026-03-04 10:15:00+00:00,143,1,140,30,2026-03-04,10:15,10,Wednesday
2026-03-04 10:30:00+00:00,156,2,137,27,2026-03-04,10:30,10,Wednesday
2026-03-04 10:45:00+00:00,132,1,176,33,2026-03-04,10:45,10,Wednesday
2026-03-04 11:00:00+00:00,111,1,179,38,2026-03-04,11:00,11,Wednesday
2026-03-04 11:15:00+00:00,123,2,154,49,2026-03-04,11:15,11,Wednesday
2026-03-04 11:30:00+00:00,126,0,152,40,2026-03-04,11:30,11,Wednesday
2026-03-04 11:45:00+00:00,158,2,155,35,2026-03-04,11:45,11,Wednesday
2026-03-04 12:00:00+00:00,127,0,139,35,2026-03-04,12:00,12,Wednesday
2026-03-04 12:15:00+00:00,137,4,162,38,2026-03-04,12:15,12,Wednesday
2026-03-04 12:30:00+00:00,160,2,158,40,2026-03-04,12:30,12,Wednesday
2026-03-04 12:45:00+00:00,174,0,133,31,2026-03-04,12:45,12,Wednesday
2026-03-04 13:00:00+00:00,133,0,151,29,2026-03-04,13:00,13,Wednesday
2026-03-04 13:15:00+00:00,177,1,145,32,2026-03-04,13:15,13,Wednesday
2026-03-04 13:30:00+00:00,167,1,135,39,2026-03-04,13:30,13,Wednesday
2026-03-04 13:45:00+00:00,168,1,142,39,2026-03-04,13:45,13,Wednesday
2026-03-04 14:00:00+00:00,133,0,152,31,2026-03-04,14:00,14,Wednesday
2026-03-04 14:15:00+00:00,167,0,159,51,2026-03-04,14:15,14,Wednesday
2026-03-04 14:30:00+00:00,133,2,144,29,2026-03-04,14:30,14,Wednesday
2026-03-04 14:45:00+00:00,95,3,162,33,2026-03-04,14:45,14,Wednesday
2026-03-04 15:00:00+00:00,86,2,167,36,2026-03-04,15:00,15,Wednesday
2026-03-04 15:15:00+00:00,86,1,135,38,2026-03-04,15:15,15,Wednesday
2026-03-04 15:30:00+00:00,80,0,144,42,2026-03-04,15:30,15,Wednesday
2026-03-04 15:45:00+00:00,69,1,121,39,2026-03-04,15:45,15,Wednesday
2026-03-04 16:00:00+00:00,86,1,110,35,2026-03-04,16:00,16,Wednesday
2026-03-04 16:15:00+00:00,94,5,119,35,2026-03-04,16:15,16,Wednesday
2026-03-04 16:30:00+00:00,130,4,151,32,2026-03-04,16:30,16,Wednesday
2026-03-04 16:45:00+00:00,156,1,128,35,2026-03-04,16:45,16,Wednesday
2026-03-04 17:00:00+00:00,81,3,139,38,2026-03-04,17:00,17,Wednesday
2026-03-04 17:15:00+00:00,125,2,148,37,2026-03-04,17:15,17,Wednesday
2026-03-04 17:30:00+00:00,129,1,130,33,2026-03-04,17:30,17,Wednesday
2026-03-04 17:45:00+00:00,103,2,150,33,2026-03-04,17:45,17,Wednesday
2026-03-04 18:00:00+00:00,93,1,148,27,2026-03-04,18:00,18,Wednesday
2026-03-04 18:15:00+00:00,94,0,139,34,2026-03-04,18:15,18,Wednesday
2026-03-04 18:30:00+00:00,85,3,178,18,2026-03-04,18:30,18,Wednesday
2026-03-04 18:45:00+00:00,84,1,110,23,2026-03-04,18:45,18,Wednesday
2026-03-04 19:00:00+00:00,70,3,120,15,2026-03-04,19:00,19,Wednesday
2026-03-04 19:15:00+00:00,74,4,109,16,2026-03-04,19:15,19,Wednesday
2026-03-04 19:30:00+00:00,75,0,82,19,2026-03-04,19:30,19,Wednesday
2026-03-04 19:45:00+00:00,64,3,114,14,2026-03-04,19:45,19,Wednesday
2026-03-04 20:00:00+00:00,65,2,128,14,2026-03-04,20:00,20,Wednesday
2026-03-04 20:15:00+00:00,73,0,89,18,2026-03-04,20:15,20,Wednesday
2026-03-04 20:30:00+00:00,59,0,90,16,2026-03-04,20:30,20,Wednesday
2026-03-04 20:45:00+00:00,48,0,90,14,2026-03-04,20:45,20,Wednesday
2026-03-04 21:00:00+00:00,56,0,90,15,2026-03-04,21:00,21,Wednesday
2026-03-04 21:15:00+00:00,38,0,78,17,2026-03-04,21:15,21,Wednesday
2026-03-04 21:30:00+00:00,43,1,95,14,2026-03-04,21:30,21,Wednesday
2026-03-04 21:45:00+00:00,44,1,57,14,2026-03-04,21:45,21,Wednesday
2026-03-04 22:00:00+00:00,31,0,74,7,2026-03-04,22:00,22,Wednesday
2026-03-04 22:15:00+00:00,13,1,37,4,2026-03-04,22:15,22,Wednesday
2026-03-04 22:30:00+00:00,19,0,23,4,2026-03-04,22:30,22,Wednesday
2026-03-04 22:45:00+00:00,23,0,33,3,2026-03-04,22:45,22,Wednesday
2026-03-04 23:00:00+00:00,23,2,13,3,2026-03-04,23:00,23,Wednesday
2026-03-04 23:15:00+00:00,6,0,22,8,2026-03-04,23:15,23,Wednesday
2026-03-04 23:30:00+00:00,5,0,19,3,2026-03-04,23:30,23,Wednesday
2026-03-04 23:45:00+00:00,6,2,19,3,2026-03-04,23:45,23,Wednesday
2026-03-05 00:45:00+00:00,3,0,9,4,2026-03-05,00:45,0,Thursday
2026-03-05 01:00:00+00:00,8,0,5,1,2026-03-05,01:00,1,Thursday
2026-03-05 01:15:00+00:00,13,0,3,0,2026-03-05,01:15,1,Thursday
2026-03-05 01:30:00+00:00,10,0,5,1,2026-03-05,01:30,1,Thursday
2026-03-05 01:45:00+00:00,5,0,1,0,2026-03-05,01:45,1,Thursday
2026-03-05 02:00:00+00:00,0,0,6,1,2026-03-05,02:00,2,Thursday
2026-03-05 02:15:00+00:00,0,0,8,1,2026-03-05,02:15,2,Thursday
2026-03-05 02:30:00+00:00,9,0,2,0,2026-03-05,02:30,2,Thursday
2026-03-05 02:45:00+00:00,5,0,0,3,2026-03-05,02:45,2,Thursday
2026-03-05 03:00:00+00:00,6,0,4,0,2026-03-05,03:00,3,Thursday
2026-03-05 03:15:00+00:00,12,0,11,1,2026-03-05,03:15,3,Thursday
2026-03-05 03:30:00+00:00,10,0,12,1,2026-03-05,03:30,3,Thursday
2026-03-05 03:45:00+00:00,18,0,17,4,2026-03-05,03:45,3,Thursday
2026-03-05 04:00:00+00:00,32,0,10,3,2026-03-05,04:00,4,Thursday
2026-03-05 04:15:00+00:00,30,0,16,4,2026-03-05,04:15,4,Thursday
2026-03-05 04:30:00+00:00,38,1,21,4,2026-03-05,04:30,4,Thursday
2026-03-05 04:45:00+00:00,67,1,27,2,2026-03-05,04:45,4,Thursday
2026-03-05 05:00:00+00:00,84,0,33,8,2026-03-05,05:00,5,Thursday
2026-03-05 05:15:00+00:00,78,0,41,4,2026-03-05,05:15,5,Thursday
2026-03-05 05:30:00+00:00,88,0,48,7,2026-03-05,05:30,5,Thursday
2026-03-05 05:45:00+00:00,94,0,75,11,2026-03-05,05:45,5,Thursday
2026-03-05 06:00:00+00:00,164,0,87,11,2026-03-05,06:00,6,Thursday
2026-03-05 06:15:00+00:00,146,1,105,18,2026-03-05,06:15,6,Thursday
2026-03-05 06:30:00+00:00,121,1,126,18,2026-03-05,06:30,6,Thursday
2026-03-05 06:45:00+00:00,86,2,119,28,2026-03-05,06:45,6,Thursday
2026-03-05 07:00:00+00:00,81,1,130,32,2026-03-05,07:00,7,Thursday
2026-03-05 07:15:00+00:00,138,0,137,30,2026-03-05,07:15,7,Thursday
2026-03-05 07:30:00+00:00,126,2,136,31,2026-03-05,07:30,7,Thursday
2026-03-05 07:45:00+00:00,141,2,119,28,2026-03-05,07:45,7,Thursday
2026-03-05 08:00:00+00:00,150,2,119,25,2026-03-05,08:00,8,Thursday
2026-03-05 08:15:00+00:00,156,6,130,21,2026-03-05,08:15,8,Thursday
2026-03-05 08:30:00+00:00,146,5,187,29,2026-03-05,08:30,8,Thursday
2026-03-05 08:45:00+00:00,172,2,155,28,2026-03-05,08:45,8,Thursday
2026-03-05 09:00:00+00:00,147,2,135,27,2026-03-05,09:00,9,Thursday
2026-03-05 09:15:00+00:00,147,1,116,26,2026-03-05,09:15,9,Thursday
2026-03-05 09:30:00+00:00,143,0,132,28,2026-03-05,09:30,9,Thursday
2026-03-05 09:45:00+00:00,198,2,150,35,2026-03-05,09:45,9,Thursday
2026-03-05 10:00:00+00:00,184,3,141,40,2026-03-05,10:00,10,Thursday
2026-03-05 10:15:00+00:00,124,0,153,38,2026-03-05,10:15,10,Thursday
2026-03-05 10:30:00+00:00,118,1,136,40,2026-03-05,10:30,10,Thursday
2026-03-05 10:45:00+00:00,131,1,127,40,2026-03-05,10:45,10,Thursday
2026-03-05 11:00:00+00:00,129,2,139,33,2026-03-05,11:00,11,Thursday
2026-03-05 11:15:00+00:00,139,0,138,57,2026-03-05,11:15,11,Thursday
2026-03-05 11:30:00+00:00,134,2,147,33,2026-03-05,11:30,11,Thursday
2026-03-05 11:45:00+00:00,113,2,137,58,2026-03-05,11:45,11,Thursday
2026-03-05 12:00:00+00:00,118,2,154,39,2026-03-05,12:00,12,Thursday
2026-03-05 12:15:00+00:00,98,3,154,44,2026-03-05,12:15,12,Thursday
2026-03-05 12:30:00+00:00,158,1,172,41,2026-03-05,12:30,12,Thursday
2026-03-05 12:45:00+00:00,141,1,120,32,2026-03-05,12:45,12,Thursday
2026-03-05 13:00:00+00:00,135,2,143,28,2026-03-05,13:00,13,Thursday
2026-03-05 13:15:00+00:00,135,0,211,44,2026-03-05,13:15,13,Thursday
2026-03-05 13:30:00+00:00,185,1,162,37,2026-03-05,13:30,13,Thursday
2026-03-05 13:45:00+00:00,135,1,133,29,2026-03-05,13:45,13,Thursday
2026-03-05 14:00:00+00:00,148,1,178,35,2026-03-05,14:00,14,Thursday
2026-03-05 14:15:00+00:00,156,1,119,34,2026-03-05,14:15,14,Thursday
2026-03-05 14:30:00+00:00,106,3,166,32,2026-03-05,14:30,14,Thursday
2026-03-05 14:45:00+00:00,91,4,136,33,2026-03-05,14:45,14,Thursday
2026-03-05 15:00:00+00:00,22,4,153,40,2026-03-05,15:00,15,Thursday
2026-03-05 15:15:00+00:00,46,4,123,43,2026-03-05,15:15,15,Thursday
2026-03-05 15:30:00+00:00,146,3,175,35,2026-03-05,15:30,15,Thursday
2026-03-05 15:45:00+00:00,104,1,116,47,2026-03-05,15:45,15,Thursday
2026-03-05 16:00:00+00:00,54,2,124,36,2026-03-05,16:00,16,Thursday
2026-03-05 16:15:00+00:00,138,1,146,42,2026-03-05,16:15,16,Thursday
2026-03-05 16:30:00+00:00,127,3,128,36,2026-03-05,16:30,16,Thursday
2026-03-05 16:45:00+00:00,90,1,132,41,2026-03-05,16:45,16,Thursday
2026-03-05 17:00:00+00:00,104,1,116,31,2026-03-05,17:00,17,Thursday
2026-03-05 17:15:00+00:00,118,0,125,33,2026-03-05,17:15,17,Thursday
2026-03-05 17:30:00+00:00,99,2,143,38,2026-03-05,17:30,17,Thursday
2026-03-05 17:45:00+00:00,100,3,163,25,2026-03-05,17:45,17,Thursday
2026-03-05 18:00:00+00:00,85,1,146,26,2026-03-05,18:00,18,Thursday
2026-03-05 18:15:00+00:00,109,1,120,27,2026-03-05,18:15,18,Thursday
2026-03-05 18:30:00+00:00,85,3,147,29,2026-03-05,18:30,18,Thursday
2026-03-05 18:45:00+00:00,90,1,152,21,2026-03-05,18:45,18,Thursday
2026-03-05 19:00:00+00:00,86,1,120,23,2026-03-05,19:00,19,Thursday
2026-03-05 19:15:00+00:00,79,2,120,22,2026-03-05,19:15,19,Thursday
2026-03-05 19:30:00+00:00,57,1,139,20,2026-03-05,19:30,19,Thursday
2026-03-05 19:45:00+00:00,79,0,101,19,2026-03-05,19:45,19,Thursday
2026-03-05 20:00:00+00:00,72,0,98,13,2026-03-05,20:00,20,Thursday
2026-03-05 20:15:00+00:00,51,1,99,22,2026-03-05,20:15,20,Thursday
2026-03-05 20:30:00+00:00,65,0,93,19,2026-03-05,20:30,20,Thursday
2026-03-05 20:45:00+00:00,58,1,81,15,2026-03-05,20:45,20,Thursday
2026-03-05 21:00:00+00:00,52,0,97,17,2026-03-05,21:00,21,Thursday
2026-03-05 21:15:00+00:00,54,0,97,13,2026-03-05,21:15,21,Thursday
2026-03-05 21:30:00+00:00,52,2,88,25,2026-03-05,21:30,21,Thursday
2026-03-05 21:45:00+00:00,60,0,109,25,2026-03-05,21:45,21,Thursday
2026-03-05 22:00:00+00:00,25,0,69,11,2026-03-05,22:00,22,Thursday
2026-03-05 22:15:00+00:00,30,0,42,9,2026-03-05,22:15,22,Thursday
2026-03-05 22:30:00+00:00,26,0,49,6,2026-03-05,22:30,22,Thursday
2026-03-05 22:45:00+00:00,24,0,21,7,2026-03-05,22:45,22,Thursday
2026-03-05 23:00:00+00:00,19,0,28,4,2026-03-05,23:00,23,Thursday
2026-03-05 23:15:00+00:00,27,0,19,1,2026-03-05,23:15,23,Thursday
2026-03-05 23:30:00+00:00,9,0,15,7,2026-03-05,23:30,23,Thursday
2026-03-05 23:45:00+00:00,13,0,10,2,2026-03-05,23:45,23,Thursday
2026-03-06 00:15:00+00:00,6,0,7,1,2026-03-06,00:15,0,Friday
2026-03-06 00:30:00+00:00,10,0,15,4,2026-03-06,00:30,0,Friday
2026-03-06 00:45:00+00:00,5,0,5,0,2026-03-06,00:45,0,Friday
2026-03-06 01:00:00+00:00,12,0,6,1,2026-03-06,01:00,1,Friday
2026-03-06 01:15:00+00:00,7,0,5,0,2026-03-06,01:15,1,Friday
2026-03-06 01:30:00+00:00,3,0,0,2,2026-03-06,01:30,1,Friday
2026-03-06 01:45:00+00:00,3,1,2,2,2026-03-06,01:45,1,Friday
2026-03-06 02:00:00+00:00,9,0,2,0,2026-03-06,02:00,2,Friday
2026-03-06 02:15:00+00:00,4,0,12,2,2026-03-06,02:15,2,Friday
2026-03-06 02:30:00+00:00,9,0,0,1,2026-03-06,02:30,2,Friday
2026-03-06 02:45:00+00:00,9,0,2,0,2026-03-06,02:45,2,Friday
2026-03-06 03:00:00+00:00,6,0,3,0,2026-03-06,03:00,3,Friday
2026-03-06 03:15:00+00:00,6,0,12,3,2026-03-06,03:15,3,Friday
2026-03-06 03:30:00+00:00,14,0,7,0,2026-03-06,03:30,3,Friday
2026-03-06 03:45:00+00:00,24,0,12,1,2026-03-06,03:45,3,Friday
2026-03-06 04:00:00+00:00,29,0,7,2,2026-03-06,04:00,4,Friday
2026-03-06 04:15:00+00:00,21,0,14,3,2026-03-06,04:15,4,Friday
2026-03-06 04:30:00+00:00,49,0,22,4,2026-03-06,04:30,4,Friday
2026-03-06 04:45:00+00:00,63,2,18,5,2026-03-06,04:45,4,Friday
2026-03-06 05:00:00+00:00,81,0,44,7,2026-03-06,05:00,5,Friday
2026-03-06 05:15:00+00:00,61,0,25,7,2026-03-06,05:15,5,Friday
2026-03-06 05:30:00+00:00,57,0,60,6,2026-03-06,05:30,5,Friday
2026-03-06 05:45:00+00:00,87,0,52,9,2026-03-06,05:45,5,Friday
2026-03-06 06:00:00+00:00,113,0,94,10,2026-03-06,06:00,6,Friday
2026-03-06 06:15:00+00:00,119,1,106,22,2026-03-06,06:15,6,Friday
2026-03-06 06:30:00+00:00,112,0,119,20,2026-03-06,06:30,6,Friday
2026-03-06 06:45:00+00:00,114,3,154,25,2026-03-06,06:45,6,Friday
2026-03-06 07:00:00+00:00,104,1,139,30,2026-03-06,07:00,7,Friday
2026-03-06 07:15:00+00:00,151,3,137,22,2026-03-06,07:15,7,Friday
2026-03-06 07:30:00+00:00,176,2,129,21,2026-03-06,07:30,7,Friday
2026-03-06 07:45:00+00:00,159,5,100,28,2026-03-06,07:45,7,Friday
2026-03-06 08:00:00+00:00,124,7,120,22,2026-03-06,08:00,8,Friday
2026-03-06 08:15:00+00:00,156,2,120,23,2026-03-06,08:15,8,Friday
2026-03-06 08:30:00+00:00,150,2,143,24,2026-03-06,08:30,8,Friday
2026-03-06 08:45:00+00:00,129,4,157,28,2026-03-06,08:45,8,Friday
2026-03-06 09:00:00+00:00,158,2,129,29,2026-03-06,09:00,9,Friday
2026-03-06 09:15:00+00:00,128,4,133,32,2026-03-06,09:15,9,Friday
2026-03-06 09:30:00+00:00,130,2,121,33,2026-03-06,09:30,9,Friday
2026-03-06 09:45:00+00:00,153,5,151,32,2026-03-06,09:45,9,Friday
2026-03-06 10:00:00+00:00,182,4,147,32,2026-03-06,10:00,10,Friday
2026-03-06 10:15:00+00:00,130,0,149,36,2026-03-06,10:15,10,Friday
2026-03-06 10:30:00+00:00,175,1,117,39,2026-03-06,10:30,10,Friday
2026-03-06 10:45:00+00:00,145,5,151,44,2026-03-06,10:45,10,Friday
2026-03-06 11:00:00+00:00,125,1,147,41,2026-03-06,11:00,11,Friday
2026-03-06 11:15:00+00:00,134,2,208,52,2026-03-06,11:15,11,Friday
2026-03-06 11:30:00+00:00,156,0,135,43,2026-03-06,11:30,11,Friday
2026-03-06 11:45:00+00:00,118,3,135,49,2026-03-06,11:45,11,Friday
2026-03-06 12:00:00+00:00,105,3,163,39,2026-03-06,12:00,12,Friday
2026-03-06 12:15:00+00:00,92,0,144,49,2026-03-06,12:15,12,Friday
2026-03-06 12:30:00+00:00,68,2,112,43,2026-03-06,12:30,12,Friday
2026-03-06 12:45:00+00:00,107,2,144,33,2026-03-06,12:45,12,Friday
2026-03-06 13:00:00+00:00,171,1,133,28,2026-03-06,13:00,13,Friday
2026-03-06 13:15:00+00:00,136,0,145,24,2026-03-06,13:15,13,Friday
2026-03-06 13:30:00+00:00,132,1,184,40,2026-03-06,13:30,13,Friday
2026-03-06 13:45:00+00:00,166,2,149,39,2026-03-06,13:45,13,Friday
2026-03-06 14:00:00+00:00,162,2,178,44,2026-03-06,14:00,14,Friday
2026-03-06 14:15:00+00:00,188,3,183,39,2026-03-06,14:15,14,Friday
2026-03-06 14:30:00+00:00,166,0,164,36,2026-03-06,14:30,14,Friday
2026-03-06 14:45:00+00:00,93,2,129,41,2026-03-06,14:45,14,Friday
2026-03-06 15:00:00+00:00,97,2,163,25,2026-03-06,15:00,15,Friday
2026-03-06 15:15:00+00:00,106,6,132,37,2026-03-06,15:15,15,Friday
2026-03-06 15:30:00+00:00,157,1,184,36,2026-03-06,15:30,15,Friday
2026-03-06 15:45:00+00:00,130,3,173,32,2026-03-06,15:45,15,Friday
2026-03-06 16:00:00+00:00,92,1,177,29,2026-03-06,16:00,16,Friday
2026-03-06 16:15:00+00:00,148,2,165,36,2026-03-06,16:15,16,Friday
2026-03-06 16:30:00+00:00,118,1,174,39,2026-03-06,16:30,16,Friday
2026-03-06 16:45:00+00:00,126,0,149,32,2026-03-06,16:45,16,Friday
2026-03-06 17:00:00+00:00,112,2,180,32,2026-03-06,17:00,17,Friday
2026-03-06 17:15:00+00:00,105,1,153,31,2026-03-06,17:15,17,Friday
2026-03-06 17:30:00+00:00,126,2,121,30,2026-03-06,17:30,17,Friday
2026-03-06 17:45:00+00:00,109,0,163,25,2026-03-06,17:45,17,Friday
2026-03-06 18:00:00+00:00,72,3,148,23,2026-03-06,18:00,18,Friday
2026-03-06 18:15:00+00:00,78,3,146,20,2026-03-06,18:15,18,Friday
2026-03-06 18:30:00+00:00,64,0,141,22,2026-03-06,18:30,18,Friday
2026-03-06 18:45:00+00:00,82,1,129,25,2026-03-06,18:45,18,Friday
2026-03-06 19:00:00+00:00,82,1,124,27,2026-03-06,19:00,19,Friday
2026-03-06 19:15:00+00:00,68,1,141,19,2026-03-06,19:15,19,Friday
2026-03-06 19:30:00+00:00,73,1,109,26,2026-03-06,19:30,19,Friday
2026-03-06 19:45:00+00:00,77,2,107,15,2026-03-06,19:45,19,Friday
2026-03-06 20:00:00+00:00,81,1,129,15,2026-03-06,20:00,20,Friday
2026-03-06 20:15:00+00:00,65,0,93,18,2026-03-06,20:15,20,Friday
2026-03-06 20:30:00+00:00,75,0,120,20,2026-03-06,20:30,20,Friday
2026-03-06 20:45:00+00:00,70,0,110,24,2026-03-06,20:45,20,Friday
2026-03-06 21:00:00+00:00,72,0,103,20,2026-03-06,21:00,21,Friday
2026-03-06 21:15:00+00:00,78,0,104,12,2026-03-06,21:15,21,Friday
2026-03-06 21:30:00+00:00,60,2,75,20,2026-03-06,21:30,21,Friday
2026-03-06 21:45:00+00:00,45,0,108,9,2026-03-06,21:45,21,Friday
2026-03-06 22:00:00+00:00,67,0,78,14,2026-03-06,22:00,22,Friday
2026-03-06 22:15:00+00:00,38,1,58,13,2026-03-06,22:15,22,Friday
2026-03-06 22:30:00+00:00,56,0,78,11,2026-03-06,22:30,22,Friday
2026-03-06 22:45:00+00:00,43,0,59,7,2026-03-06,22:45,22,Friday
2026-03-06 23:00:00+00:00,49,0,41,10,2026-03-06,23:00,23,Friday
2026-03-06 23:15:00+00:00,32,1,64,7,2026-03-06,23:15,23,Friday
2026-03-06 23:30:00+00:00,42,1,31,8,2026-03-06,23:30,23,Friday
2026-03-06 23:45:00+00:00,28,0,24,16,2026-03-06,23:45,23,Friday
2026-03-07 00:15:00+00:00,33,0,27,6,2026-03-07,00:15,0,Saturday
2026-03-07 00:30:00+00:00,21,0,28,4,2026-03-07,00:30,0,Saturday
2026-03-07 00:45:00+00:00,24,0,27,3,2026-03-07,00:45,0,Saturday
2026-03-07 01:00:00+00:00,26,0,16,1,2026-03-07,01:00,1,Saturday
2026-03-07 01:15:00+00:00,12,0,27,4,2026-03-07,01:15,1,Saturday
2026-03-07 01:30:00+00:00,11,0,5,1,2026-03-07,01:30,1,Saturday
2026-03-07 01:45:00+00:00,21,0,9,2,2026-03-07,01:45,1,Saturday
2026-03-07 02:00:00+00:00,27,0,16,1,2026-03-07,02:00,2,Saturday
2026-03-07 02:15:00+00:00,14,0,16,0,2026-03-07,02:15,2,Saturday
2026-03-07 02:30:00+00:00,12,0,21,3,2026-03-07,02:30,2,Saturday
2026-03-07 02:45:00+00:00,16,0,4,0,2026-03-07,02:45,2,Saturday
2026-03-07 03:00:00+00:00,5,0,10,0,2026-03-07,03:00,3,Saturday
2026-03-07 03:15:00+00:00,17,0,9,3,2026-03-07,03:15,3,Saturday
2026-03-07 03:30:00+00:00,6,0,2,1,2026-03-07,03:30,3,Saturday
2026-03-07 03:45:00+00:00,4,0,17,3,2026-03-07,03:45,3,Saturday
2026-03-07 04:00:00+00:00,4,0,4,3,2026-03-07,04:00,4,Saturday
2026-03-07 04:15:00+00:00,16,0,5,2,2026-03-07,04:15,4,Saturday
2026-03-07 04:30:00+00:00,20,0,6,3,2026-03-07,04:30,4,Saturday
2026-03-07 04:45:00+00:00,37,0,30,3,2026-03-07,04:45,4,Saturday
2026-03-07 05:00:00+00:00,31,0,18,1,2026-03-07,05:00,5,Saturday
2026-03-07 05:15:00+00:00,24,0,17,1,2026-03-07,05:15,5,Saturday
2026-03-07 05:30:00+00:00,28,0,24,5,2026-03-07,05:30,5,Saturday
2026-03-07 05:45:00+00:00,35,0,26,2,2026-03-07,05:45,5,Saturday
2026-03-07 06:00:00+00:00,37,0,22,1,2026-03-07,06:00,6,Saturday
2026-03-07 06:15:00+00:00,52,0,33,10,2026-03-07,06:15,6,Saturday
2026-03-07 06:30:00+00:00,76,0,33,10,2026-03-07,06:30,6,Saturday
2026-03-07 06:45:00+00:00,75,1,36,10,2026-03-07,06:45,6,Saturday
2026-03-07 07:00:00+00:00,94,0,66,7,2026-03-07,07:00,7,Saturday
2026-03-07 07:15:00+00:00,125,1,71,10,2026-03-07,07:15,7,Saturday
2026-03-07 07:30:00+00:00,106,1,76,17,2026-03-07,07:30,7,Saturday
2026-03-07 07:45:00+00:00,112,0,100,19,2026-03-07,07:45,7,Saturday
2026-03-07 08:00:00+00:00,122,3,114,19,2026-03-07,08:00,8,Saturday
2026-03-07 08:15:00+00:00,155,0,97,20,2026-03-07,08:15,8,Saturday
2026-03-07 08:30:00+00:00,145,3,118,19,2026-03-07,08:30,8,Saturday
2026-03-07 08:45:00+00:00,179,0,112,25,2026-03-07,08:45,8,Saturday
2026-03-07 09:00:00+00:00,150,2,141,21,2026-03-07,09:00,9,Saturday
2026-03-07 09:15:00+00:00,155,0,155,29,2026-03-07,09:15,9,Saturday
2026-03-07 09:30:00+00:00,195,1,146,31,2026-03-07,09:30,9,Saturday
2026-03-07 09:45:00+00:00,186,0,151,32,2026-03-07,09:45,9,Saturday
2026-03-07 10:00:00+00:00,185,0,154,24,2026-03-07,10:00,10,Saturday
2026-03-07 10:15:00+00:00,174,2,152,35,2026-03-07,10:15,10,Saturday
2026-03-07 10:30:00+00:00,182,1,147,32,2026-03-07,10:30,10,Saturday
2026-03-07 10:45:00+00:00,134,1,164,39,2026-03-07,10:45,10,Saturday
2026-03-07 11:00:00+00:00,154,0,185,32,2026-03-07,11:00,11,Saturday
2026-03-07 11:15:00+00:00,152,3,177,35,2026-03-07,11:15,11,Saturday
2026-03-07 11:30:00+00:00,124,1,169,30,2026-03-07,11:30,11,Saturday
2026-03-07 11:45:00+00:00,146,1,153,29,2026-03-07,11:45,11,Saturday
2026-03-07 12:00:00+00:00,138,2,180,39,2026-03-07,12:00,12,Saturday
2026-03-07 12:15:00+00:00,140,1,177,37,2026-03-07,12:15,12,Saturday
2026-03-07 12:30:00+00:00,157,3,172,45,2026-03-07,12:30,12,Saturday
2026-03-07 12:45:00+00:00,156,0,133,35,2026-03-07,12:45,12,Saturday
2026-03-07 13:00:00+00:00,164,4,101,36,2026-03-07,13:00,13,Saturday
2026-03-07 13:15:00+00:00,189,1,117,31,2026-03-07,13:15,13,Saturday
2026-03-07 13:30:00+00:00,137,1,185,37,2026-03-07,13:30,13,Saturday
2026-03-07 13:45:00+00:00,156,1,113,29,2026-03-07,13:45,13,Saturday
2026-03-07 14:00:00+00:00,140,2,114,35,2026-03-07,14:00,14,Saturday
2026-03-07 14:15:00+00:00,126,6,140,30,2026-03-07,14:15,14,Saturday
2026-03-07 14:30:00+00:00,115,2,120,34,2026-03-07,14:30,14,Saturday
2026-03-07 14:45:00+00:00,132,2,107,23,2026-03-07,14:45,14,Saturday
2026-03-07 15:00:00+00:00,138,0,135,30,2026-03-07,15:00,15,Saturday
2026-03-07 15:15:00+00:00,131,0,144,24,2026-03-07,15:15,15,Saturday
2026-03-07 15:30:00+00:00,161,3,118,29,2026-03-07,15:30,15,Saturday
2026-03-07 15:45:00+00:00,119,2,113,22,2026-03-07,15:45,15,Saturday
2026-03-07 16:00:00+00:00,146,4,103,30,2026-03-07,16:00,16,Saturday
2026-03-07 16:15:00+00:00,193,3,117,27,2026-03-07,16:15,16,Saturday
2026-03-07 16:30:00+00:00,151,2,101,29,2026-03-07,16:30,16,Saturday
2026-03-07 16:45:00+00:00,123,1,92,23,2026-03-07,16:45,16,Saturday
2026-03-07 17:00:00+00:00,151,3,115,34,2026-03-07,17:00,17,Saturday
2026-03-07 17:15:00+00:00,110,2,131,37,2026-03-07,17:15,17,Saturday
2026-03-07 17:30:00+00:00,120,0,108,27,2026-03-07,17:30,17,Saturday
2026-03-07 17:45:00+00:00,95,2,118,24,2026-03-07,17:45,17,Saturday
2026-03-07 18:00:00+00:00,106,0,133,25,2026-03-07,18:00,18,Saturday
2026-03-07 18:15:00+00:00,79,1,97,21,2026-03-07,18:15,18,Saturday
2026-03-07 18:30:00+00:00,94,1,124,23,2026-03-07,18:30,18,Saturday
2026-03-07 18:45:00+00:00,76,0,139,20,2026-03-07,18:45,18,Saturday
2026-03-07 19:00:00+00:00,89,2,101,26,2026-03-07,19:00,19,Saturday
2026-03-07 19:15:00+00:00,57,0,128,18,2026-03-07,19:15,19,Saturday
2026-03-07 19:30:00+00:00,102,1,102,18,2026-03-07,19:30,19,Saturday
2026-03-07 19:45:00+00:00,71,1,133,17,2026-03-07,19:45,19,Saturday
2026-03-07 20:00:00+00:00,84,2,119,23,2026-03-07,20:00,20,Saturday
